Auteurs;Année;Année de soutenance;Titre;Titre journal;Année;Volume;Issue;Editeur scientifique;Titre ouvrage;Titre du volume;Editeur revue;Volume, Issue, Pages;ISBN;Titre conférence;Commentaire;Date congrès;Ville;Pays;Patent n°;Date de publication;Type de rapport;N°;Organisme de délivrance;Pages;Date de publication;Directeur de thèse;Université de soutenance;Année de soutenance;Organisme de délivrance;DOI;NNT;Pubmed;Référence;ArXiv;Description;Voir aussi;Réf. HAL;Rang HCERES;Rang CNRS
Voisin H., Aimé C., Coradin T.;2015;;Understanding and Tuning Bioinorganic Interfaces for the Design of Bionanocomposites;European Journal of Inorganic Chemistry;;;27, SI;;;;;4463-4480;;;;;;;;;;;;;;;;;10.1002/ejic.201500403;;;;;;;;;
Wang X., Masse S., Laurent G., Hélary C., Coradin T.;2015;;Impact of Polyethylenimine Conjugation Mode on the Cell Transfection Efficiency of Silica Nanovectors;Langmuir;;31;40;;;;;11078-11085;;;;;;;;;;;;;;;;;10.1021/acs.langmuir.5b02616;;;;;;;;;
Wang X., Hélary C., Coradin T.;2015;;Local and Sustained Gene Delivery in Silica-Collagen Nanocomposites;ACS Applied Materials & Interfaces;;7;4;;;;;2503-2511;;;;;;;;;;;;;;;;;10.1021/am507389q;;;;;;;;;
Wang X., Ben Ahmed N., Alvarez G. S., Tuttolomondo M. V., Hélary C., Desimone M. F., Coradin T.;2015;;Sol-gel Encapsulation of Biomolecules and Cells for Medicinal Applications;Current Topics in Medicinal Chemistry;;15;3;;;;;223-244;;;;;;;;;;;;;;;;;;;;;;;;;;
Weiland E., Springuel-Huet M.-A., Nossov A., Guenneau F., Quoineaud A.-A., Gédéon A.;2015;;Exploring the Complex Porosity of Transition Aluminas by Xe-129 NMR Spectroscopy;Journal of Physical Chemistry C;;119;27;;;;;15285-15291;;;;;;;;;;;;;;;;;10.1021/acs.jpcc.5b03211;;;;;;;;;
Willinger M.-G., Polleux J., Antonietti M., Cölfen H., Pinna N., Nassif N.;2015;;Structural evolution of aragonite superstructures obtained in the presence of the siderophore deferoxamine;CrystEngComm;;;;;;;;in press;;;;;;;;;;;;;;;;;10.1039/C5CE00186B;;;;;;;;;
Yang H., Liu Q., Masse S., Zhang H., Li L., Coradin T.;2015;;Hierarchically-organized, well-dispersed hydroxyapatite-coated magnetic carbon with combined organics and inorganics removal properties;Chemical Engineering Journal;;275;;;;;;152-159;;;;;;;;;;;;;;;;;10.1016/j.cej.2015.04.026;;;;;;;;;
Yang H., Masse S., Rouelle M., Aubry E., Li Y., Roux C., Journaux Y., Li L., Coradin T.;2015;;Magnetically-recoverable iron oxide-hydroxyapatite nanocomposites for lead removal;International Journal of Environmental Science and Technology;;12;4;;;;;1173-1182;;;;;;;;;;;;;;;;;10.1007/s13762-014-0514-2;;;;;;;;;
Allouche J., Chanéac C., Brayner R., Boissière M., Coradin T.;2014;;Design of Magnetic Gelatine/Silica Nanocomposites by Nanoemulsification: Encapsulation versus in Situ Growth of Iron Oxide Colloids;Nanomaterials;;4;3;;;;;612-627;;;;;;;;;;;;;;;;;10.3390/nano4030612;;;;;;;;;
Allouche J., Soulé S., Dupin J.-C., Masse S., Coradin T., Martinez H.;2014;;Design of gold nanoshells via a gelatin-mediated self-assembly of gold nanoparticles on silica cores;RSC Advances;;4;108;;;;;63234-63237;;;;;;;;;;;;;;;;;10.1039/C4RA13793K;;;;;;;;;
Alvarez G. S., Hélary C., Mebert A. M., Wang X., Coradin T., Desimone M. F.;2014;;Antibiotic-loaded silica nanoparticle–collagen composite hydrogels with prolonged antimicrobial activity for wound infection prevention;Journal of materials chemistry‎ B;;2;29;;;;;4660-4670;;;;;;;;;;;;;;;;;10.1039/C4TB00327F;;;;;;;;;
Andriamiadamanana C., Laberty-Robert C., Sougrati M. T., Casale S., Davoine C., Patra S., Sauvage F.;2014;;Room-Temperature Synthesis of Iron-Doped Anatase TiO2 for Lithium-Ion Batteries and Photocatalysis;Inorganic Chemistry;;;;;;;;10129-10139;;;;;;;;;;;;;;;;;10.1021/ic501067p;;;;;;;;;
Andujar P., Simon-Deckers A., Galateau-Sallé F., Fayard B., Beaune G., Clin B., Billon-Galland M.-A., Durupthy O., Pairon J.-C., Doucet J., Boczkowski J., Lanone S.;2014;;Role of metal oxide nanoparticles in histopathological changes observed in the lung of welders.;Particle and Fibre Toxicology;;11;1;;;;;23;;;;;;;;;;;;;;;;;10.1186/1743-8977-11-23;;24885771;;;;;;;
Balti I., Samia Smiri L., Rabu P., Gautron E., Viana B., Jouini N.;2014;;Synthesis and characterization of rod-like ZnO decorated with gamma-Fe2O3 nanoparticles monolayer;Journal of Alloys and Compounds;;586;;;;;;S476;;;;;;;;;;;;;;;;;10.1016/j.jallcom.2013.02.118;;;;;;;;;
Bancelin S., Decencière E., Machairas V., Albert C., Coradin T., Schanne-Klein M.-C., Aimé C.;2014;;Fibrillogenesis from nanosurfaces: multiphoton imaging and stereological analysis of collagen 3D self-assembly dynamics;Soft Matter;;;;;;;;6651-6657;;;;;;;;;;;;;;;;;10.1039/c4sm00819g;;;;;;;;;
Bancelin S., Aimé C., Gusachenko I., Kowalczuk L., Latour G., Coradin T., Schanne-Klein M.-C.;2014;;Determination of collagen fibril size via absolute measurements of second-harmonic generation signals.;Nature Communications;;septembre;5;;;;;4920;;;;;;;;;;;;;;;;;10.1038/ncomms5920;;25223385;;;;;;;
Bazin D., Dessombz A., Nguyen C., Ea H. K., Lioté F., Rehr J., Chappard C., Rouzière S., Thiaudière D., Reguer S., Daudon M.;2014;;The status of strontium in biological apatites: an XANES/EXAFS investigation;Journal of Synchrotron Radiation;;21;Pt 1;;;;;136-42;;;;;;;;;;;;;;;;;10.1107/S1600577513023771;;24365928;;;;;;;
Bazin D.;2014;;François Garin: Pioneer work in catalysis through synchrotron radiation;Comptes Rendus Chimie;;17;7-8;;;;;615-624;;;;;;;;;;;;;;;;;10.1016/j.crci.2013.10.002;;;;;;;;;
Bazin D., Haymann J.-P., Letavernier E., Rode J., Daudon M.;2014;;Pathological calcifications: a medical diagnosis based on their physicochemical properties;La Presse medicale;;43;2;;;;;135-48;;;;;;;;;;;;;;;;;10.1016/j.lpm.2013.02.333;;23953927;;;;;;;
Bazin D., Daudon M., André G., Matzen G., Véron E.;2014;;Therapy modifies cystine kidney stones at the macroscopic scale. Do such alterations exist at the mesoscopic and nanometre scale?;Journal of Applied Crystallography;;47;;;;;;717-725;;;;;;;;;;;;;;;;;10.1107/S1600576714004658;;;;;;;;;
Bechelany M. C., Proust V., Gervais C., Ghisleni R., Bernard S., Miele P.;2014;;In Situ Controlled Growth of Titanium Nitride in Amorphous Silicon Nitride: A General Route Toward Bulk Nitride Nanocomposites with Very High Hardness;Advanced Materials;;26;38;;;;;6548-6553;;;;;;;;;;;;;;;;;10.1002/adma.201402356;;;;;;;;;
Blondeau M., Brayner R., Guyot F., Coradin T.;2014;;Correlating biological methods to assess Escherichia coli bacteria viability in silica gels;Analytical Methods;;6;8;;;;;2429-2431;;;;;;;;;;;;;;;;;10.1039/C4AY00111G;;;;;;;;;
Bonhomme C., Gervais C., Laurencin D.;2014;;Recent NMR developments applied to organic-inorganic materials;Progress in Nuclear Magnetic Resonance Spectroscopy;;77;;;;;;1-48;;;;;;;;;;;;;;;;;10.1016/j.pnmrs.2013.10.001;;;;;;;;;
Brun E., Barreau F., Veronesi G., Fayard B., Sorieul S., Chanéac C., Carapito C., Rabilloud T., Mabondzo A., Herlin-Boime N., Carrière M.;2014;;Titanium dioxide nanoparticle impact and translocation through ex vivo, in vivo and in vitro gut epithelia.;Particle and Fibre Toxicology;;11;1;;;;;13;;;;;;;;;;;;;;;;;10.1186/1743-8977-11-13;;24666995;;;;;;;
Carro L., Hablot E., Coradin T.;2014;;Hybrids and biohybrids as green materials for a blue planet;Journal of Sol-Gel Science and Technology;;70;2;;;;;263-271;;;;;;;;;;;;;;;;;10.1007/s10971-013-3153-z;;;;;;;;;
Cassaignon S., De Maleprade R., Nassif N., Livage J.;2014;;From Living Light to Living Materials;Materials Today: Proceedings;;1, supplément;;;;;;209-215;;;;;;;;;;;;;;;;;10.1016/j.matpr.2014.09.024;;;;;;;;;
Chan-Huot M., Wimperis S., Gervais C., Bodenhausen G., Duma L.;2014;;Deuterium MAS NMR Studies of Dynamics on Multiple Timescales: Histidine and Oxalic Acid.;ChemPhysChem;;16;1;;;;;204-215;;;;;;;;;;;;;;;;;10.1002/cphc.201402506;;25358952;;;;;;;
Cimas A., Tielens F., Sulpizi M., Gaigeot M.-P., Costa D.;2014;;The amorphous silica-liquid water interface studied by ab initio molecular dynamics (AIMD): local organization in global disorder;Journal of Physics: Condensed Matter;;26;24;;;;;244106;;;;;;;;;;;;;;;;;10.1088/0953-8984/26/24/244106;;;;;;;;;
Costa D., Smerieri M., Tranca I., Savio L., Vattuone L., Tielens F.;2014;;DFT Atomistic Thermodynamics Applied To Elucidate the Driving Force behind Glutamic Acid Self-Assemblies on Silver (100) Surface;Journal of Physical Chemistry C;;118;51;;;;;29874-29879;;;;;;;;;;;;;;;;;10.1021/jp509249x;;;;;;;;;
Courtin É., Baldinozzi G., Sougrati M. T., Stievano L., Sanchez C., Laberty C.;2014;;New Fe2TiO5-based nanoheterostructured mesoporous photoanodes with improved visible light photoresponses;Journal of Materials Chemistry. A;;2;18;;;;;6567-6577;;;;;;;;;;;;;;;;;10.1039/C4TA00102H;;;;;;;;;
Cuvier A.-S., Berton J., Stevens C. V., Fadda G. C., Babonneau F., Van Bogaert I. N. A., Soetaert W., Pehau-Arnaudet G., Baccile N.;2014;;pH-triggered formation of nanoribbons from yeast-derived glycolipid biosurfactants;Soft Matter;;10;22;;;;;3950-3959;;;;;;;;;;;;;;;;;10.1039/c4sm00111g;;;;;;;;;
D'arras L., Sassoye C., Rozes L., Sanchez C., Marrot J., Marre S., Aymonier C.;2014;;Fast and continuous processing of a new submicronic lanthanide-based metal-organic framework;New Journal of Chemistry;;38;4;;;;;1477-1483;;;;;;;;;;;;;;;;;10.1039/C3NJ01371E;;;;;;;;;
Dahoumane S. A., Yéprémian C., Djédiat C., Couté A., Fiévet F., Coradin T., Brayner R.;2014;;A global approach of the mechanism involved in the biosynthesis of gold colloids using micro-algae;Journal of Nanoparticle Research;;16;10;;;;;2607;;;;;;;;;;;;;;;;;10.1007/s11051-014-2607-8;;;;;;;;;
Delpuech N., Mazouzi D., Dupre N., Moreau P., Cerbelaud M., Bridel J. S., Badot J.-C., De Vito E., Guyomard D., Lestriez B., Humbert B.;2014;;Critical Role of Silicon Nanoparticles Surface on Lithium Cell Electrochemical Performance Analyzed by FTIR, Raman, EELS, XPS, NMR, and BDS Spectroscopies;The Journal of Physical Chemistry C;;118;31;;;;;17318-17331;;;;;;;;;;;;;;;;;10.1021/jp503949y;;;;;;;;;
Depardieu M., Janot R., Sanchez C., Bentaleb A., Gervais C., Birot M., Demir-Cakan R., Backov R., Morcrette M.;2014;;Carbonaceous multiscale-cellular foams as novel electrodes for stable, efficient lithium-sulfur batteries;RSC Advances;;4;;;;;;pp. 23971-23976;;;;;;;;;;;;;;;;;10.1039/c4ra03110e;;;;;;;;;
Depardieu M., Janot R., Sanchez C., Deleuze H., Gervais C., Birot M., Morcrette M., Backov R.;2014;;Nano-spots induced break of the chemical inertness of boron: a new route toward reversible hydrogen storage applications;Journal of Materials Chemistry. A;;2;;;;;;pp. 7694-7701;;;;;;;;;;;;;;;;;10.1039/c4ta00736k;;;;;;;;;
Depardieu M., Janot R., Sanchez C., Bentaleb A., Demir-Cakan R., Gervais C., Birot M., Morcrette M., Backov R.;2014;;Novel Au/Pd@carbon macrocellular foams as electrodes for lithium–sulfur batteries;Journal of Materials Chemistry. A;;2;;;;;;pp. 18047-18057;;;;;;;;;;;;;;;;;10.1039/c4ta03537b;;;;;;;;;
Faustini M., Grosso D., Boissière C., Backov R., Sanchez C.;2014;;Integrative sol-gel chemistry'': a nanofoundry for materials science;Journal of Sol-Gel Science and Technology;;70;;;;;;pp. 216-226;;;;;;;;;;;;;;;;;10.1007/s10971-014-3321-9;;;;;;;;;
Fernandes F., Baradari H., Sanchez C.;2014;;Integrative strategies to hybrid lamellar compounds: an integration challenge;Applied Clay Science;;100;;;;;;2-21;;;;;;;;;;;;;;;;;10.1016/j.clay.2014.05.013;;;;;;;;;
Fernandes F., Coradin T., Aimé C.;2014;;Self-Assembly in Biosilicification and Biotemplated Silica Materials;Nanomaterials;;4;3;;;;;792-812;;;;;;;;;;;;;;;;;10.3390/nano4030792;;;;;;;;;
Gammoudi I., Blanc L., Moroté F., Grauby-Heywang C., Boissière C., Kalfat R., Rebière D., Cohen-Bouhacina T., Dejous C.;2014;;High sensitive mesoporous TiO2-coated Love wave device for heavy metal detection;Biosensors and Bioelectronics;;57;;;;;;162-170;;;;;;;;;;;;;;;;;10.1016/j.bios.2013.12.024;;;;;;;;;
Gonzalez C. G., Álvarez G. S., Camporotondi D. E., Foglia M. L., Aimé C., Diaz L. E., Coradin T., Desimone M. F.;2014;;Preliminary Evaluation of Median Lethal Concentrations of Stöber Silica Particles with Various Sizes and Surface Functionalities Towards Fibroblast Cells;Silicon;;;;;;;;1-6;;;;;;;;;;;;;;;;;10.1007/s12633-014-9203-5;;;;;;;;;
Gouza A., Saoiabi S., Masse S., Laghzizil A., Saoiabi A.;2014;;Development and characterization of oil shale minerals for ciprofloxacin remediation;Journal of Chemical  and Pharmaceutical Research;;6;12;;;;;316-324;;;;;;;;;;;;;;;;;;;;;;;;;;
Guesmi H., Gryboś R., Handzlik J., Tielens F.;2014;;Characterization of Molybdenum Monomeric Oxide Species Supported on Hydroxylated Silica: A DFT Study;PCCP : Physical chemistry chemical physics;;;;;;;;18253-18260;;;;;;;;;;;;;;;;;10.1039/C4CP02296C;;;;;;;;;
Humblot V., Tielens F., Luque N. B., Hampartsoumian H., Méthivier C., Pradier C.-M.;2014;;Characterization of Two-Dimensional Chiral Self-Assemblies L- and D-Methionine on Au(111).;Langmuir;;30;1;;;;;203-212;;;;;;;;;;;;;;;;;10.1021/la404262m;;;;;;;;;
Khadro B., Baroudi I., Goncalves A.-M., Berini B., Pegot B., Nouar F., Ngoc Ha Le T., Ribot F., Gervais C., Carn F., Cadot E., Mousty C., Simonnet-Jégat C., Steunou N.;2014;;Interfacing a heteropolytungstate complex and gelatin through a coacervation process: design of bionanocomposite films as novel electrocatalysts.;Journal of Materials Chemistry. A;;2;9208-9220;;;;;9208-9220;;;;;;;;;;;;;;;;;10.1039/c4ta01142b;;;;;;;;;
Lander L., Reynaud M., Rousse G., Sougrati M. T., Laberty-Robert C., Messinger R. J., Deschamps M., Tarascon J.-M.;2014;;Synthesis and electrochemical performance of the orthorhombic Li2Fe(SO4)2 polymorph for Li-ion batteries;Chemistry of Materials;;;;;;;;4178-4189;;;;;;;;;;;;;;;;;10.1021/cm5012845;;;;;;;;;
Laurencin D., Vantelon D., Briois V., Gervais C., Coulon A., Grandjean A., Campayo L.;2014;;Investigation of the local environment of iodate in hydroxyapatite by combination of X-ray absorption spectroscopy and DFT modeling;RSC Advances;;4;;;;;;14700-14707;;;;;;;;;;;;;;;;;10.1039/c3ra47691j;;;;;;;;;
Laurencin D., Bonhomme C.;2014;;RMN large bande des noyaux quadripolaires en phase solide : exemple de strontium-87;Techniques de l'Ingenieur;;;;;;;;IN-166;;;;;;;;;;;;;;;;;;;;;;;;;;
Livrozet M., Vandermeersch S., Mesnard L., Thioulouse E., Jaubert J., Boffa J.-J., Haymann J.-P., Baud L., Bazin D., Daudon M., Letavernier E.;2014;;An Animal Model of Type A Cystinuria Due to Spontaneous Mutation in 129S2/SvPasCrl Mice;PLoS ONE;;9;7;;;;;e102700;;;;;;;;;;;;;;;;;10.1371/journal.pone.0102700;;25048459;;;;;;;
Lucas R., Davis C., Clegg W., Pizon D., Babonneau F., Foucaud S., Antou G., Maître A.;2014;;Elaboration of ZrC-SiC composites by spark plasma sintering using polymer-derived ceramics;Ceramics International;;40;;;;;;15703-15709;;;;;;;;;;;;;;;;;10.1016/j.ceramint.2014.07.093;;;;;;;;;
Maaten B., Moussa J., Desmarets C., Gredin P., Beaunier P., Kanger T., Tõnsuaadu K., Villemin D., Gruselle M.;2014;;Cu-modified hydroxy-apatite as catalyst for Glaser–Hay CC homo- coupling reaction of terminal alkynes;Journal of Molecular Catalysis A : Chemical;;393;;;;;;112-116;;;;;;;;;;;;;;;;;10.1016/j.molcata.2014.06.011;;;;;;;;;
Man P., Bonhomme C., Babonneau F.;2014;;Denoising NMR time-domain signal by singular-value decomposition accelerated by graphics processing units;Solid State Nuclear Magnetic Resonance;;61-62;;;;;;28-34;;;;;;;;;;;;;;;;;10.1016/j.ssnmr.2014.05.001;;;;;;;;;
Maria R.-C., Laurencin D., Tielens F., Arie Van Der L., Clément S., Guari Y., Richeter S.;2014;;Reactivity of gold nanoparticles towards N-heterocyclic carbenes;Dalton Transactions;;43;;;;;;5978-5982;;;;;;;;;;;;;;;;;10.1039/c3dt53579g;;;;;;;;;
María F., Soldano G., Guesmi H., Tielens F., Santos E.;2014;;Catalytic properties of Au electrodes modified by an underlayer of Pd;Surface Science;;631;;;;;;235-247;;;;;;;;;;;;;;;;;10.1016/j.susc.2014.06.015;;;;;;;;;
Neaime C., Nerambourg N., Aubert T., Grasset F., Cordier S., Gredin P., Mortier M.;2014;;Magnetic and Fluorescent Hybrid Silica Nanoparticles Based on the Co-Encapsulation of γ-Fe<sub>2</sub>O<sub>3</sub> Nanocristals and [Mo<sub>6</sub>Br<sub>14</sub>]<sup>2-</sup> Luminescent Nanosized Clusters by Water-in-Oil Microemulsion;Key Engineering Materials;;617;;;;;;174-178;;;;;;;;;;;;;;;;;10.4028/www.scientific.net/KEM.617.174;;;;;;;;;
Neouze M.-A., Kronstein M., Litschauer M., Puchberger M., Coelho C., Bonhomme C., Gervais C., Tielens F.;2014;;Exploring the Molecular Structure of Imidazolium-Silica-Based Nanoparticle Networks by Combining Solid-State NMR Spectroscopy and First-Principles Calculations;Chemistry - A European Journal;;20;46;;;;;15188-15196;;;;;;;;;;;;;;;;;10.1002/chem.201403730;;;;;;;;;
Neouze M.-A., Kronstein M., Tielens F.;2014;;Ionic nanoparticle networks: development and perspectives in the landscape of ionic liquid based materials;Chemical Communications;;50;75;;;;;10929-10936;;;;;;;;;;;;;;;;;10.1039/c4cc02419b;;;;;;;;;
Pourpoint F., Trébosc J., Bonhomme C., Durupthy O., Steunou N., Lafon O., Amoureux J.-P.;2014;;Quantitative Analysis of the Proximities of OH Ligands and Vanadium Sites in a Polyoxovanadate Cluster Using Frequency-Selective H-1-V-51 Solid-State NMR Spectroscopy;Journal of Physical Chemistry C;;118;32;;;;;18580-18588;;;;;;;;;;;;;;;;;10.1021/jp505194q;;;;;;;;;
Quignard S., Hélary C., Boissière M., Fullana J.-M., Lagrée P.-Y., Coradin T.;2014;;Behaviour of silica nanoparticles in dermis-like cellularized collagen hydrogels;Biomaterials Science;;2;4;;;;;484-492;;;;;;;;;;;;;;;;;10.1039/C3BM60214A;;;;;;;;;
Ridruejo Arias C., Debiemme-Chouvy C., Gabrielli C., Laberty-Robert C., Pailleret A., Perrot H., Sel O.;2014;;New Insights into Pseudocapacitive Charge-Storage Mechanisms inLi-Birnessite Type MnO2 Monitored by Fast Quartz CrystalMicrobalance Methods;Journal of Physical Chemistry C;;;118;;;;;26551-26559;;;;;;;;;;;;;;;;;10.1021jp508543h;;;;;;;;;
Sene S., Berthomieu D., Donnadieu B., Richeter S., Vezzani J., Granier D., Bégu S., Mutin H., Gervais C., Laurencin D.;2014;;A combined experimental-computational study of benzoxaborole crystal structures;CrystEngComm;;16;23;;;;;4999-5011;;;;;;;;;;;;;;;;;10.1039/c4ce00313f;;;;;;;;;
Seydou M., Teyssandier J., Battaglini N., Kenfack G. T., Lang P., Tielens F., Maurel F., Diawara B.;2014;;Characterization of NTCDI supra-molecular networks on Au(111); combining STM, IR and DFT calculations;RSC Advances;;4;49;;;;;25698-25708;;;;;;;;;;;;;;;;;10.1039/c4ra02717e;;;;;;;;;
Slyusarenko K., Constantin D., Abécassis B., Davidson P., Chane&#769Ac C.;2014;;Infrared dichroism of gold nanorods controlled using a magnetically addressable mesophase;J. Mater. Chem. C;;2;26;;;;;5087-5092;;;;;;;;;;;;;;;;;10.1039/C4TC00318G;;;;1406.4014;;;;;
Tavakoli A. H., Campostrini R., Gervais C., Babonneau F., Bill J., Soraru G. D., Navrotsky A.;2014;;Energetics and Structure of Polymer-Derived Si-(B-)O-C Glasses: Effect of the Boron Content and Pyrolysis Temperature;Journal of the American Ceramic Society;;97;1;;;;;303-309;;;;;;;;;;;;;;;;;10.1111/jace.12658;;;;;;;;;
Thomas B., Babonneau F., Coradin T., Van Bogaert I. N. A., Baccile N.;2014;;One-Step Introduction of Broad-Band Mesoporosity in Silica Particles Using a Stimuli-Responsive Bioderived Glycolipid;ACS Sustainable Chemistry & Engineering;;2;3;;;;;512-522;;;;;;;;;;;;;;;;;10.1021/sc400443g;;;;;;;;;
Thomé M., Nicole L., Berthier S.;2014;;Multiscale Replication of Iridescent Butterfly Wings;Materials Today: Proceedings;;1;Supplement;;;;;221-224;;;;;;;;;;;;;;;;;10.1016/j.matpr.2014.09.026;;;;;;;;;
Thune E., Hamd W., Pons A., Tseng J., Guinebretière R.;2014;;Elaboration of tin oxide nano-islands through post-deposition thermal treatment;Thin Solid Films;;562;;;;;;200;;;;;;;;;;;;;;;;;10.1016/j.tsf.2014.04.055;;;;;;;;;
Traum C., Loren-Inacio P., Felix C., Segonds P., Pena A., Debray J., Boulanger B., Petit Y., Rytz D., Montemezzani G., Goldner P., Ferrier A.;2014;;Direct measurement of the dielectric frame rotation of monoclinic crystals as a function of the wavelength;Optical Materials Express;;4;;;;;;57-62;;;;;;;;;;;;;;;;;10.1364/OME.4.000057;;;;;;;;;
Trompier F., Romanyukha A., Reyes R., Vezin H., Queinnec F., Gourier D.;2014;;State of the art in nail dosimetry: free radicals identification and reaction mechanisms;Radiation and Environmental Biophysics;;53;;;;;;291-303;;;;;;;;;;;;;;;;;10.1007/s00411-014-0512-2;;;;;;;;;
Vargas E., Denardin J. C., Lavín R., Mascaró P., Chaneac C., Coradin T.;2014;;Magnetization analysis of oriented chains of hexagonal cobalt nanoplates;Journal of Applied Physics;;115;17;;;;;17B521;;;;;;;;;;;;;;;;;10.1063/1.4867345;;;;;;;;;
Wang Y., Von Euw S., Laurent G., Crevant C., Bonhomme-Coury L., Giraud-Guille M.-M., Babonneau F., Nassif N., Azais T.;2014;;Impact of collagen confinement vs. ionic substitutions on the local disorder in bone and biomimetic apatites;Materials Horizons;;1;2;;;;;224-231;;;;;;;;;;;;;;;;;10.1039/c3mh00071k;;;;;;;;;
Yang H., Masse S., Zhang H., Hélary C., Li L., Coradin T.;2014;;Surface reactivity of hydroxyapatite nanocoatings deposited on iron oxide magnetic spheres toward toxic metals;Journal of Colloid and Interface Science;;417;;;;;;1-8;;;;;;;;;;;;;;;;;10.1016/j.jcis.2013.11.031;;;;;;;;;
Yi H., Balan E., Gervais C., Segalen L., Roche D., Person A., Fayon F., Morin G., Babonneau F.;2014;;Probing atomic scale transformation of fossil dental enamel using Fourier transform infrared and nuclear magnetic resonance spectroscopy: A case study from the Tugen Hills (Rift Gregory, Kenya);Acta Biomaterialia;;10;9;;;;;3952-3958;;;;;;;;;;;;;;;;;10.1016/j.actbio.2013.12.049;;;;;;;;;
Yi H., Balan E., Gervais C., Segalen L., Blanchard M., Lazzeri M.;2014;;Theoretical study of the local charge compensation and spectroscopic properties of B‑type carbonate defects in apatite;Physics and chemistry of minerals;;41;;;;;;347-359;;;;;;;;;;;;;;;;;10.1007/s00269-013-0654-9;;;;;;;;;
Ali Ahmad M., Prelot B., Dufour F., Durupthy O., Razafitianamaharavo A., Douillard J.-M., Chanéac C., Villiéras F., Zajac J.;2013;;Influence of Morphology and Crystallinity on Surface Reactivity of Nanosized Anatase TiO2 Studied by Adsorption Techniques. 2. Solid-Liquid Interface;Journal of Physical Chemistry C;;117;9;;;;;4459-4469;;;;;;;;;;;;;;;;;10.1021/jp3077084;;;;;;;;;
Alvarez E., Garcia-Marquez A., Devic T., Steunou N., Serre C., Bonhomme C., Gervais C., Izquierdo-Barba I., Vallet-Regi M., Laurencin D., Mauri F., Horcajada P.;2013;;A biocompatible calcium bisphosphonate coordination polymer: towards a metal-linker synergistic therapeutic effect?;CrystEngComm;;15;;;;;;9899;;;;;;;;;;;;;;;;;10.1039/c3ce41346b;;;;;;;;;
Andriamiadamanana C., Ibanez A., Ferrier A., Lombez L., Liotaud M., Guillemoles J. F., Pellé F.;2013;;Erbium-doped yttria thin films prepared by metal organic decomposition for up-conversion;Thin Solid Films;;537;;;;;;42-48;;;;;;;;;;;;;;;;;10.1016/j.tsf.2013.04.093;;;;;;;;;
Asgatay S., Champion C., Marloie G., Drujon T., Senamaud-Beaufort C., Ceccaldi A., Erdmann A., Rajavelu A., Schambel P., Jeltsch A., Lequin O., Karoyan P., Arimondo P. B., Guianvarc'h D.;2013;;Synthesis and Evaluation of Analogues of N-Phthaloyl-L-tryptophan (RG108) as Inhibitors of DNA Methyltransferase 1.;Journal of Medicinal Chemistry;;;;;;;;epub ahead of print;;;;;;;;;;;;;;;;;10.1021/jm401419p;;24328113;;;;;;;
Baccile N., Noiville R., Stievano L., Van Bogaert I.;2013;;Sophorolipids-functionalized iron oxide nanoparticles;Physical Chemistry Chemical Physics;;15;5;;;;;1606-1620;;;;;;;;;;;;;;;;;10.1039/C2CP41977G;;;;;;;;;
Bourgeteau T., Tondelier D., Geffroy B., Brisse R., Laberty-Robert C., Campidelli S., De Bettignies R., Artero V., Palacin S., Jousselme B.;2013;;A H2-evolving photocathode based on direct sensitization of MoS3 with an organic photovoltaic cell;Energy and Environmental Science;;6;;;;;;2706-2713;;;;;;;;;;;;;;;;;10.1039/c3ee41321g;;;;;;;;;
Brun N., Hesemann P., Laurent G., Sanchez C., Birot M., Deleuze H., Backov R.;2013;;Macrocellular Pd@ionic liquid@organo-Si(HIPE) heterogeneous catalysts and their use for Heck coupling reactions;New Journal of Chemistry;;37;;;;;;pp. 157-168;;;;;;;;;;;;;;;;;10.1039/c2nj40527j;;;;;;;;;
Buchtova N., Rethore G., Boyer C., Guicheux J., Rambaud F., Valle K., Belleville P., Sanchez C., Chauvet O., Weiss P., Le Bideau J.;2013;;Nanocomposite hydrogels for cartilage tissue engineering: mesoporous silica nanofibers interlinked with siloxane derived polysaccharide;Journal of Materials Science: Materials in Medicine;;24;8;;;;;1875;;;;;;;;;;;;;;;;;10.1007/s10856-013-4951-0;;;;;;;;;
Carenco S., Boissière C., Mézailles N., Sanchez C., Florea I.;2013;;Towards nanoscaled gold phosphides: surface passivation and growth of composite nanostructures;New Journal of Chemistry;;37;;;;;;1231-1237;;;;;;;;;;;;;;;;;10.1039/c3nj41037d;;;;;;;;;
Ceccaldi A., Rajavelu A., Ragozin S., Sénamaud-Beaufort C., Bashtrykov P., Testa N., Dali-Ali H., Maulay-Bailly C., Amand S., Guianvarc'h D., Jeltsch A., Arimondo P. B.;2013;;Identification of Novel Inhibitors of DNA Methylation by Screening of a Chemical Library.;ACS Chemical Biology;;;;;;;;epub ahead of print;;;;;;;;;;;;;;;;;10.1021/cb300565z;;23294304;;;;;;;
